,,,,01-Dec-16,,02-Dec-16,,03-Dec-16,,04-Dec-16,,05-Dec-16,,06-Dec-16,,07-Dec-16,,08-Dec-16,,09-Dec-16,,10-Dec-16,,11-Dec-16,,12-Dec-16,,13-Dec-16,,14-Dec-16,,15-Dec-16,,16-Dec-16,,17-Dec-16,,18-Dec-16,,19-Dec-16,,20-Dec-16,,21-Dec-16,,22-Dec-16,,23-Dec-16,,24-Dec-16,,25-Dec-16,,26-Dec-16,,27-Dec-16,,28-Dec-16,,29-Dec-16,,30-Dec-16,,31-Dec-16,,01-Jan-17,,02-Jan-17,,03-Jan-17,,04-Jan-17,,05-Jan-17,,06-Jan-17,,07-Jan-17,,08-Jan-17,,09-Jan-17,,10-Jan-17,,11-Jan-17,,12-Jan-17,,13-Jan-17,,14-Jan-17,,15-Jan-17,,16-Jan-17,,17-Jan-17,,18-Jan-17,,19-Jan-17,,20-Jan-17,,21-Jan-17,,22-Jan-17,,23-Jan-17,,24-Jan-17,,25-Jan-17,,26-Jan-17,,27-Jan-17,,28-Jan-17,,29-Jan-17,,30-Jan-17,,31-Jan-17,,01-Feb-17,,02-Feb-17,,03-Feb-17,,04-Feb-17,,05-Feb-17,,06-Feb-17,,07-Feb-17,,08-Feb-17,,09-Feb-17,,10-Feb-17,,11-Feb-17,,12-Feb-17,,13-Feb-17,,14-Feb-17,,15-Feb-17,,16-Feb-17,,17-Feb-17,,18-Feb-17,,19-Feb-17,,20-Feb-17,,21-Feb-17,,22-Feb-17,,23-Feb-17,,24-Feb-17,,25-Feb-17,,26-Feb-17,,27-Feb-17,,28-Feb-17,,01-Mar-17,,02-Mar-17,,03-Mar-17,,04-Mar-17,,05-Mar-17,,06-Mar-17,,07-Mar-17,,08-Mar-17,,09-Mar-17,,10-Mar-17,,11-Mar-17,,12-Mar-17,
North Of England Commissioning Region,,RXP,County Durham And Darlington NHS Foundation Trust,20,15,20,11,20,12,0,0,20,13,20,13,20,13,20,18,20,17,20,13,20,13,20,16,20,18,20,16,20,16,20,11,20,11,20,13,20,13,20,14,20,14,20,15,20,14,20,14,20,15,20,17,20,16,20,16,20,15,20,18,20,16,20,16,20,19,20,19,20,18,20,16,20,16,20,17,20,20,20,18,20,17,20,19,20,18,20,17,20,20,20,17,20,18,20,16,20,14,20,16,20,17,20,18,20,17,20,18,20,17,20,18,20,18,20,16,20,16,20,15,20,17,20,17,20,18,20,18,20,17,20,14,20,18,20,18,20,18,20,17,20,20,21,17,21,16,21,18,21,17,21,20,21,16,21,13,21,11,21,10,21,12,21,14,21,19,21,15,21,19,21,17,21,16,21,18,21,20,21,19,21,17,21,15,21,15,21,16,21,14,21,15,21,18,21,16,21,17,21,18,21,20,21,17
North Of England Commissioning Region,,RP5,Doncaster And Bassetlaw Hospitals NHS Foundation Trust,20,19,25,20,25,22,25,24,25,22,25,23,25,23,25,24,25,22,25,23,25,23,25,22,25,24,25,24,0,0,25,23,25,24,25,22,25,22,25,24,25,23,25,22,25,21,25,24,25,22,25,22,25,22,25,22,25,23,25,25,25,23,25,21,25,24,25,24,25,23,25,24,25,24,25,23,25,23,25,23,25,24,25,23,25,23,25,23,25,24,25,20,25,23,25,22,25,24,25,25,25,22,25,24,25,23,25,23,25,24,25,23,25,24,25,24,25,23,25,23,25,23,25,23,25,23,25,22,25,21,25,24,25,23,25,23,25,23,25,22,25,24,25,21,25,18,25,22,25,22,25,23,25,24,25,24,25,22,25,25,25,25,25,21,25,23,25,19,25,20,25,21,25,20,25,22,25,21,25,22,25,24,25,21,25,22,25,22,25,20,25,19,25,22,25,20,25,19,25,21,25,19,25,17
North Of England Commissioning Region,,RJN,East Cheshire NHS Trust,6,4,6,5,6,4,6,4,6,2,6,3,6,4,6,4,6,2,6,2,6,5,6,4,6,4,6,3,6,4,6,3,6,3,6,3,6,2,6,3,6,3,6,3,6,3,6,3,6,4,6,4,6,3,6,5,6,5,6,6,6,6,6,6,6,7,6,6,6,6,6,5,6,4,6,4,6,4,6,5,6,5,7,7,6,6,6,4,6,3,6,5,6,6,6,5,6,6,6,4,6,5,6,3,6,3,6,2,6,3,6,3,6,5,6,4,6,4,6,3,6,4,6,5,6,6,6,6,6,3,6,3,6,4,6,4,6,5,6,6,6,5,6,6,6,6,6,4,6,5,6,5,6,4,6,3,6,3,6,3,6,3,6,5,6,6,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,4,6,5,6,5,6,4,6,4,6,5,6,4,6,4,6,3,6,4,6,4,6,4
North Of England Commissioning Region,,RXR,East Lancashire Hospitals NHS Trust,24,24,24,18,24,18,24,18,24,21,24,24,24,14,24,14,24,18,24,17,24,20,24,20,24,21,24,24,24,20,24,22,24,16,24,20,24,21,24,23,24,13,24,15,24,15,24,16,24,17,24,19,24,16,24,20,24,22,24,22,24,18,24,20,24,20,24,19,24,18,24,17,24,21,24,20,24,15,24,17,24,21,24,13,24,12,24,10,24,16,24,16,24,21,24,15,24,12,24,13,24,21,24,14,24,10,24,17,0,0,24,19,24,15,24,18,24,18,24,21,24,20,24,19,24,18,24,15,24,10,24,18,24,14,24,18,24,18,24,16,24,18,24,21,24,19,24,14,24,20,24,16,24,19,24,21,24,18,24,15,24,17,0,0,24,21,24,19,24,18,24,18,24,18,24,16,24,22,24,22,24,22,24,21,24,22,24,20,24,20,24,21,24,21,24,18,24,23,24,21,24,15,24,16
North Of England Commissioning Region,,RR7,Gateshead Health NHS Foundation Trust,14,13,14,12,0,0,0,0,14,11,14,11,14,14,14,13,14,13,0,0,0,0,14,13,14,13,14,11,14,10,14,10,0,0,0,0,14,11,14,9,14,11,14,13,14,9,14,11,14,12,14,12,14,13,14,13,14,14,14,13,14,12,14,12,14,11,14,13,14,13,14,11,14,14,0,0,0,0,14,13,14,13,14,14,14,13,14,12,14,12,14,13,14,13,14,11,14,13,14,12,14,13,14,13,14,12,14,13,14,13,14,13,14,13,14,13,14,14,14,12,14,12,14,13,14,12,14,12,14,12,14,13,14,10,14,11,14,13,14,14,14,13,14,13,14,12,14,11,14,13,14,14,14,14,14,14,14,14,14,12,14,14,14,14,14,14,14,13,14,14,14,13,14,12,14,11,14,13,14,14,14,14,14,13,14,10,14,10,14,12,14,12,14,14,14,13,14,13,14,11,14,11,14,12
North Of England Commissioning Region,,RCD,Harrogate And District NHS Foundation Trust,8,6,8,5,8,6,8,6,8,6,8,7,8,8,8,7,8,5,8,7,8,6,8,8,8,7,8,7,8,7,8,7,8,5,8,6,8,5,8,3,8,3,8,3,7,4,8,5,8,5,8,5,8,6,8,7,8,8,8,6,8,7,8,7,8,6,8,7,8,5,8,6,8,6,8,6,8,5,8,6,8,7,8,5,8,6,8,6,8,5,8,6,8,6,8,6,8,6,8,8,8,7,8,6,8,7,8,7,8,8,8,8,8,7,8,5,8,5,8,8,8,8,9,9,9,9,9,9,8,8,8,6,8,6,8,7,9,9,9,9,8,7,8,5,8,4,8,6,8,7,8,6,8,6,8,5,8,7,8,7,8,7,8,7,8,8,8,8,8,7,8,8,8,6,8,7,8,7,8,4,8,7,8,5,8,3,8,4,8,5,8,5,8,6,8,7,8,7,8,6,8,5,8,4
North Of England Commissioning Region,,RWA,Hull And East Yorkshire Hospitals NHS Trust,50,39,50,38,50,35,50,29,50,29,50,32,50,36,50,40,50,32,50,34,50,34,50,37,50,37,50,38,50,40,50,34,50,33,50,32,50,38,50,39,50,34,50,34,50,34,50,28,50,26,50,24,50,30,50,30,50,35,50,36,50,37,50,31,50,35,50,39,50,42,50,38,50,39,50,35,50,37,50,35,50,36,50,35,44,32,50,38,50,40,50,44,50,40,50,44,50,41,50,43,50,41,50,37,50,38,50,43,50,40,50,45,50,43,50,41,50,44,50,40,50,41,50,41,50,44,50,42,50,41,50,40,50,38,50,40,50,39,50,42,50,43,50,44,50,39,50,37,50,11,50,41,50,44,50,44,50,45,50,42,50,43,50,41,50,41,50,42,50,43,50,43,50,36,50,32,50,38,50,40,50,37,50,48,50,38,50,32,50,32,50,34,50,29,50,34,50,38,50,35,50,40,50,36
North Of England Commissioning Region,,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,0,0,28,28,28,23,28,26,28,28,32,26,32,32,32,29,32,24,32,22,32,25,32,26,32,26,32,30,32,26,32,27,28,26,28,24,32,24,32,28,32,31,32,27,32,28,28,22,28,24,32,21,32,24,32,25,32,30,32,32,32,32,28,26,32,22,32,22,32,23,32,26,32,24,32,24,28,21,32,20,32,25,32,26,32,26,32,26,32,26,28,25,32,24,32,24,32,24,32,26,32,22,28,23,28,24,32,25,32,20,32,24,32,27,32,22,32,25,28,26,32,25,32,24,32,24,32,25,32,20,32,27,28,26,32,26,32,26,32,27,32,26,32,25,32,24,32,25,32,23,32,25,32,24,32,26,32,30,32,30,28,26,32,23,32,20,32,20,32,19,32,24,32,25,28,23,32,24,32,20,32,24,32,24,32,26,28,26,28,26,32,25,32,25,32,22,32,26,32,26,28,25,28,24
North Of England Commissioning Region,,RR8,Leeds Teaching Hospitals NHS Trust,104,70,104,82,95,75,95,68,104,66,104,73,104,67,104,69,104,76,95,75,95,68,104,72,104,71,104,76,104,80,104,81,95,75,95,71,104,67,104,72,104,71,104,71,104,69,95,66,95,67,104,69,104,69,104,70,104,64,104,78,95,76,95,68,104,81,104,68,104,73,104,79,104,74,95,83,95,85,104,83,104,89,104,85,104,76,104,74,95,74,95,70,104,72,104,78,104,77,104,73,104,79,95,71,95,70,104,71,104,64,104,74,104,74,104,74,95,69,95,72,104,75,104,80,104,85,104,74,104,73,95,72,95,66,104,73,104,72,104,73,104,73,104,68,95,74,95,64,104,72,104,79,104,68,104,70,104,65,95,68,95,67,104,72,104,74,104,75,104,73,104,62,95,64,95,71,104,69,104,73,104,79,104,88,104,85,95,77,95,69,104,68,104,74,104,74,104,73,104,84,95,79,95,69
North Of England Commissioning Region,,RBQ,Liverpool Heart And Chest Hospital NHS Foundation Trust,35,34,34,32,34,32,30,26,34,33,35,31,34,33,34,32,34,33,30,28,30,24,34,27,34,29,34,30,30,27,34,26,34,18,30,19,34,21,34,21,30,28,30,30,30,28,30,26,30,20,30,20,30,20,30,24,30,22,30,16,30,19,30,18,30,17,34,28,34,29,34,34,34,34,30,26,34,25,34,29,34,31,34,34,34,20,34,23,34,20,34,16,34,25,34,24,34,30,37,28,30,28,30,22,30,22,34,30,36,29,34,28,34,28,34,29,30,19,30,23,34,26,35,35,34,34,34,33,34,33,34,27,30,29,34,32,34,32,34,33,34,31,34,31,34,32,34,34,34,28,34,31,34,31,34,31,34,33,34,26,34,26,34,34,34,34,34,30,34,30,34,31,30,24,34,25,34,33,34,34,34,33,34,34,0,0,34,33,34,25,34,25,34,34,34,32,34,32,34,34,34,28,30,24
North Of England Commissioning Region,,REP,Liverpool Women's NHS Foundation Trust,2,1,0,0,0,0,0,0,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,0,2,2,2,2,2,0,2,0,2,0,2,0,2,0,2,1,2,1,2,2,2,0,2,0,2,0,2,0,2,0,2,1,2,1,0,0,0,0,0,0,2,0,2,2,2,0,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,2,2,1,2,0,2,0,2,0,2,2,2,2,2,0,2,1,2,1,2,0,2,2,2,2,2,2,2,1,2,1,2,0,2,0,2,1,2,2,0,0,2,0,2,0,2,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,0,2,0,2,1,2,1,2,1,2,0,2,1,2,0,2,0,2,1,2,1,2,0,2,0,2,1,2,2,2,1,2,2,2,0,2,0,2,0,2,0,2,2,2,2,2,1,2,1,2,0,2,0
North Of England Commissioning Region,,RBT,Mid Cheshire Hospitals NHS Foundation Trust,11,6,11,7,11,6,11,6,11,6,11,10,11,7,11,6,11,7,11,8,11,10,11,7,11,8,11,9,11,10,11,10,11,9,11,11,11,9,11,10,11,8,11,8,11,6,11,6,11,8,11,9,11,8,11,10,11,7,11,7,11,8,11,7,10,9,11,7,11,10,11,11,11,9,11,10,11,10,11,10,11,10,11,10,11,9,11,8,11,10,11,9,11,6,11,8,11,7,11,9,11,10,11,8,11,8,11,8,11,5,11,5,11,5,11,6,11,8,11,8,11,7,11,9,11,10,11,10,11,8,11,8,11,8,11,11,11,10,11,9,11,8,11,7,11,8,11,9,11,8,11,8,11,9,11,7,11,8,11,7,11,9,11,6,11,6,11,5,11,8,11,8,11,8,11,8,11,8,11,9,11,9,11,8,11,8,11,8,11,6,11,5,11,7,11,9,11,6,11,6,11,5,11,7
North Of England Commissioning Region,,RXF,Mid Yorkshire Hospitals NHS Trust,25,15,25,14,25,12,25,14,25,18,25,16,25,16,25,15,25,14,25,16,25,16,25,17,25,18,25,16,25,17,25,16,25,16,25,19,25,16,25,16,25,14,28,11,25,13,25,16,25,15,25,15,25,15,25,16,25,16,25,17,25,16,25,4,25,17,25,18,25,18,25,19,25,25,25,21,25,23,25,23,25,20,25,22,25,21,25,21,25,20,25,21,0,0,25,18,25,16,25,17,25,17,25,13,25,12,25,12,25,13,25,10,25,14,25,18,25,17,25,19,25,15,25,16,25,18,25,17,25,19,25,14,25,18,25,20,25,17,25,17,25,18,25,20,25,16,25,16,25,17,25,16,25,16,25,14,25,13,25,12,25,13,25,16,25,16,25,16,25,15,25,13,25,13,25,14,25,17,25,18,25,18,25,16,25,16,25,16,25,18,25,16,25,17,25,15,25,1,25,15,25,12,25,13
North Of England Commissioning Region,,RNL,North Cumbria University Hospitals NHS Trust,30,20,15,10,15,15,15,10,15,15,15,9,15,12,15,10,15,8,15,8,15,9,15,10,15,11,15,13,15,11,15,12,15,12,15,11,15,12,15,12,15,11,15,10,15,10,15,7,15,8,15,11,15,9,15,12,15,11,15,11,15,12,15,12,15,12,15,12,15,12,15,13,15,12,15,11,15,13,15,13,15,12,15,13,15,10,15,11,15,10,15,12,15,12,15,13,15,13,15,12,15,10,15,10,15,8,15,8,15,7,15,8,15,12,15,11,15,12,15,14,15,13,15,13,15,12,15,11,15,13,15,13,15,11,15,12,15,14,15,13,15,13,15,12,15,9,15,12,15,11,15,10,15,12,15,14,15,9,15,12,15,12,15,13,15,10,15,11,15,11,15,12,15,12,15,12,15,11,15,13,15,11,15,11,15,9,15,13,15,10,15,11,15,10,15,9,15,9,15,10,15,7,15,10
North Of England Commissioning Region,,RVW,North Tees And Hartlepool NHS Foundation Trust,16,7,16,8,16,10,16,10,16,9,16,10,16,10,16,13,16,15,16,12,16,11,16,15,16,15,16,13,16,14,16,11,16,11,16,14,16,12,16,10,16,10,16,10,16,12,16,11,16,11,16,12,16,13,16,13,16,13,16,13,16,14,16,13,16,15,16,15,16,15,16,15,16,16,16,12,16,14,16,13,16,15,16,13,16,14,16,15,16,12,16,11,16,12,16,13,16,11,16,10,16,11,16,11,16,12,16,13,16,13,16,14,16,11,16,10,16,12,16,13,16,16,16,13,16,13,16,13,16,12,16,13,16,13,16,12,16,13,16,13,16,13,16,13,16,12,16,11,16,12,16,14,16,15,16,14,16,11,16,11,16,10,16,9,16,11,16,12,16,13,16,13,16,13,16,12,16,13,16,11,16,12,16,12,16,11,16,11,16,12,16,13,16,12,16,11,16,11,16,12,16,13,16,14
North Of England Commissioning Region,,RJL,Northern Lincolnshire And Goole NHS Foundation Trust,2,18,0,0,0,0,0,0,4,10,2,12,2,12,2,12,2,18,0,0,0,0,1,13,1,13,1,19,7,13,3,17,1,13,3,11,1,19,2,12,0,13,3,18,2,11,4,17,2,12,1,20,1,19,1,18,3,21,7,14,1,17,3,18,0,20,0,24,3,23,2,17,2,19,2,19,4,21,21,21,21,20,21,6,21,19,21,16,21,20,21,21,21,20,24,23,21,20,20,20,21,17,21,21,21,21,21,21,20,18,21,21,21,19,21,12,21,12,21,20,20,19,21,20,21,20,21,19,21,19,21,19,25,22,20,19,20,20,20,17,21,16,21,11,21,20,21,19,21,18,25,18,21,19,21,16,21,20,21,20,21,21,21,21,20,19,21,20,21,18,21,18,21,18,21,18,19,18,27,15,21,15,21,15,21,16,21,19,21,20,21,18,19,17,21,19,21,17,18,18,19,17,21,19
North Of England Commissioning Region,,RTF,Northumbria Healthcare NHS Foundation Trust,18,17,28,27,28,25,28,22,28,28,28,26,28,28,28,27,28,27,28,25,28,28,28,25,28,28,28,28,28,28,28,27,28,26,28,27,28,23,28,23,28,25,28,24,28,24,28,25,28,26,28,25,28,26,28,26,28,26,28,26,28,28,28,28,0,0,28,28,28,24,28,28,28,28,28,26,28,26,28,28,28,28,28,28,28,27,28,25,28,28,28,27,28,28,28,28,28,26,28,28,28,27,28,27,28,27,28,27,28,28,28,27,28,25,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,28,28,28,28,28,28,28,28,28,25,28,22,28,26,28,26,28,28,28,25,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,28,28,28,26,28,26,28,26,28,27,28,27,28,28,28,26,28,26,28,26,28,26,28,24,28,26
North Of England Commissioning Region,,RW6,Pennine Acute Hospitals NHS Trust,34,26,34,35,34,30,34,32,34,28,34,29,34,29,34,31,34,27,34,27,34,28,34,28,34,26,34,31,34,31,34,32,34,32,34,32,34,33,34,33,34,33,34,27,34,30,34,28,34,32,34,31,34,33,34,30,34,31,34,32,34,32,34,33,34,33,0,0,34,31,34,30,34,32,34,33,34,31,34,30,34,34,34,32,34,33,34,33,34,32,34,34,34,33,34,31,34,32,34,28,34,31,34,30,34,34,35,32,34,32,34,28,34,29,34,29,34,28,34,30,34,31,34,33,34,31,34,31,34,32,34,29,34,30,34,33,34,32,34,29,34,32,34,32,34,32,34,32,34,32,34,32,34,30,34,30,34,26,34,30,34,29,34,23,34,29,34,26,34,25,34,28,34,27,34,31,34,30,34,30,34,32,34,30,34,33,34,31,34,31,34,32,34,29,34,32,34,31,34,27,34,27,34,25
North Of England Commissioning Region,,RQ6,Royal Liverpool And Broadgreen University Hospitals NHS Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,32,35,35,35,30,35,28,35,33,35,35,35,35,35,31,35,32,35,32,35,34,35,32,35,33,35,31,35,31,35,33,35,30,35,33,35,33,35,31,35,33,35,31,35,32,35,31,35,31,35,32,35,32,35,32,35,32,35,31,35,31,0,0,0,0,0,0,0,0,35,30,35,33,35,35,35,34,35,34,35,33,35,34,35,33,35,30,35,27,35,29,35,30,35,35,35,32,35,29,35,31,35,33,35,33,35,33,35,32,35,32,35,31,35,34,35,35,0,0,35,33,35,34,35,34,35,32,35,32,35,32,35,35,35,31,35,35,35,35,35,34,35,34,35,34
North Of England Commissioning Region,,RM3,Salford Royal NHS Foundation Trust,0,0,0,0,0,0,0,0,45,45,45,45,45,44,45,45,45,45,45,45,45,43,0,0,45,45,0,0,0,0,45,45,45,45,45,45,45,40,45,39,45,40,45,44,45,41,45,38,45,41,45,39,45,41,45,40,45,41,45,41,45,42,45,41,0,0,45,40,45,43,45,45,45,44,45,40,45,43,49,49,52,52,49,49,47,47,48,48,48,48,43,43,45,45,45,45,45,43,45,44,45,43,45,40,45,43,45,41,45,42,45,38,45,40,45,40,45,39,45,41,45,45,45,45,45,45,48,48,48,48,45,44,45,42,45,45,45,45,45,45,45,44,45,45,47,47,45,38,45,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44,45,42,45,42,45,45,45,45,45,45,45,43,45,42,45,41,45,42
North Of England Commissioning Region,,RCU,Sheffield Children's NHS Foundation Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Of England Commissioning Region,,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,103,76,93,79,93,63,103,63,103,84,103,98,103,92,103,86,93,78,93,72,103,69,103,85,103,87,103,91,103,80,93,87,93,75,103,76,103,74,103,85,103,73,103,82,93,65,93,59,103,61,103,71,103,71,103,84,103,78,93,78,93,76,103,84,103,80,103,71,103,91,103,91,93,71,93,83,103,78,103,90,103,84,104,90,103,88,93,90,93,72,103,83,104,88,103,83,103,79,103,85,93,80,93,73,103,70,103,87,103,87,103,86,103,93,93,82,93,76,103,84,103,88,105,86,103,81,103,88,93,83,93,73,103,70,103,85,103,88,103,88,103,83,93,73,93,70,103,68,103,86,103,93,103,83,103,85,93,69,93,65,103,67,103,81,103,84,103,75,103,75,93,84,93,81,103,75,104,82,103,92,104,92,103,87,93,79,93,69,103,79,103,83,103,80,103,85,103,88,93,88,93,86,103,80
North Of England Commissioning Region,,RTR,South Tees Hospitals NHS Foundation Trust,68,57,0,0,0,0,66,58,66,61,67,60,66,57,65,59,66,60,62,53,65,53,66,59,69,61,69,63,66,60,66,60,63,58,67,55,66,60,66,60,66,59,66,62,66,58,66,62,66,61,66,63,63,49,64,56,66,57,62,57,58,53,61,55,64,55,67,61,69,60,69,65,65,56,63,52,67,51,66,58,69,27,69,62,68,63,61,52,63,54,66,55,68,57,67,59,65,63,67,58,66,56,58,49,64,45,66,56,68,59,70,63,68,63,65,55,62,55,65,55,64,58,66,59,66,60,66,61,63,56,61,60,63,56,67,60,67,60,69,64,66,59,64,54,57,50,64,46,66,59,66,60,66,56,66,56,66,56,66,56,0,0,66,62,66,61,66,56,66,59,63,56,59,50,63,50,66,56,67,60,68,62,68,60,68,57,68,52,68,50,65,60,65,53,65,52,65,56,64,59,60,54,64,49
North Of England Commissioning Region,,RE9,South Tyneside NHS Foundation Trust,6,2,6,3,6,2,6,3,6,5,6,3,6,4,6,3,6,5,6,6,6,6,6,6,6,5,6,6,6,4,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,3,6,6,6,6,6,5,6,4,6,5,6,5,6,5,6,5,6,4,6,6,6,6,6,5,6,4,6,5,6,5,6,5,6,6,6,5,6,5,6,6,6,6,6,5,6,5,6,6,6,3,6,3,6,3,6,3,6,4,6,3,6,3,6,3,6,3,6,5,6,4,6,3,6,4,6,3,6,4,6,6,6,5,6,5,6,6,6,6,6,5,6,6,6,5,6,5,6,4,6,4,6,5,6,6,6,5,6,4,6,4,6,4,6,3,6,3,6,5,6,5,6,6,6,6,6,6,6,5,6,5,6,6,6,4,6,5,6,5,6,5,6,6,6,6,6,5,6,5,6,5,6,4
North Of England Commissioning Region,,RVY,Southport And Ormskirk Hospital NHS Trust,4,3,0,0,0,0,4,4,4,4,4,3,4,4,4,3,0,0,0,0,4,4,4,4,4,2,4,2,4,2,0,0,0,0,4,4,4,4,4,4,4,2,11,7,0,0,0,0,11,9,11,10,11,10,12,10,11,11,11,9,11,8,11,8,11,11,11,10,11,10,11,10,11,9,11,9,11,10,11,11,13,13,13,13,11,11,11,10,11,10,11,11,13,13,11,11,11,11,11,11,11,11,11,9,11,9,11,11,11,11,11,11,11,10,11,9,11,9,11,9,11,10,11,11,11,11,11,11,12,12,11,11,11,11,11,11,11,10,11,11,11,10,11,7,11,9,11,10,12,12,12,12,11,11,11,11,11,11,0,0,0,0,11,8,11,8,11,6,11,8,11,8,0,0,11,9,11,8,11,9,11,9,11,9,0,0,0,0,11,9,11,9,11,8,11,9,11,10,0,0,0,0,12,12
North Of England Commissioning Region,,RBN,St Helens And Knowsley Hospitals NHS Trust,12,11,13,12,13,12,12,12,10,9,11,10,13,13,13,12,11,10,12,11,13,12,11,11,11,10,12,11,12,12,13,13,13,13,12,12,14,13,14,13,14,13,14,14,14,11,14,9,14,10,14,12,14,14,14,13,14,13,14,13,14,14,14,14,14,14,14,14,14,13,14,14,14,13,14,12,14,14,14,13,14,14,14,14,13,13,13,12,13,11,13,12,13,12,13,12,12,12,13,13,13,12,13,12,13,13,14,11,12,12,14,14,13,13,12,12,11,11,13,13,12,12,11,9,12,11,13,12,13,13,13,12,14,10,13,11,13,10,14,13,14,13,13,12,14,11,13,12,12,10,12,9,13,13,11,9,12,10,12,10,13,11,12,10,13,13,12,10,11,8,12,10,12,11,12,11,12,11,11,9,12,11,11,11,12,11,12,11,12,11,13,13,13,12,13,13,13,13,12,11,12,9,13,9
North Of England Commissioning Region,,RWJ,Stockport NHS Foundation Trust,13,13,13,11,13,8,13,10,13,12,13,12,13,11,13,12,13,10,13,12,13,12,13,12,13,11,13,11,13,11,13,12,13,12,13,11,13,12,13,13,13,12,13,12,13,12,13,12,13,9,13,10,13,12,13,13,13,9,13,10,13,11,13,11,13,10,13,10,13,9,13,10,13,10,13,10,13,9,13,10,13,13,13,11,13,9,13,9,13,10,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,11,0,0,13,12,13,13,13,12,13,10,13,11,13,9,13,10,13,11,13,9,13,11,13,10,13,12,14,14,13,12,13,12,13,12,13,11,13,11,13,12,13,11,13,11,13,5,13,11,13,8,13,8,13,8,13,10,13,8,13,8,13,7,13,7,13,7,13,7,13,10,13,10,13,11,13,12,13,10,13,9,13,8,13,11,13,12,13,12,13,11,13,11,13,10
North Of England Commissioning Region,,RMP,Tameside Hospital NHS Foundation Trust,6,4,9,8,9,8,9,7,0,0,9,8,9,6,9,6,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,8,9,8,9,8,9,8,9,9,9,2,9,1,9,2,9,2,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,8,9,9,9,8,9,8,9,9,9,9,9,8,9,7,9,8,9,8,9,8,9,8,9,8,9,8,9,7,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,8,9,8,9,7,9,7,9,7,9,8,9,8,9,8,9,8,9,7,9,8,9,9,9,8,9,8,9,8,9,7,9,9,9,9,9,9,9,8,9,7,9,7,9,8,9,7,9,7,9,6,9,8,9,8,9,9,9,9,9,7,9,9,9,9,9,8,9,8,9,9,9,8,9,7,9,8
North Of England Commissioning Region,,RBV,The Christie NHS Foundation Trust,8,6,8,6,0,0,0,0,8,6,8,4,8,8,8,6,8,6,0,0,0,0,8,5,8,6,8,5,8,4,8,5,0,0,0,0,8,7,8,3,8,1,8,3,8,2,8,1,8,1,8,1,8,0,8,2,8,5,8,4,8,3,8,2,8,2,8,4,8,5,8,5,8,2,0,0,0,0,8,5,8,3,8,4,8,2,8,4,8,2,8,1,8,2,8,4,8,3,8,4,8,4,8,5,8,3,8,3,8,5,8,5,8,4,8,5,8,4,8,2,8,5,8,5,8,5,8,6,8,5,8,5,8,5,8,5,8,6,8,4,8,4,8,2,8,1,8,0,8,3,8,3,8,5,8,4,8,3,8,2,8,2,8,6,8,2,8,3,8,6,8,5,8,3,8,2,8,6,8,6,8,5,8,4,8,4,8,4,8,1,8,4,8,6,8,3,8,5,8,5,8,6,8,3
