,,,,02-Dec-19,,,03-Dec-19,,,04-Dec-19,,,05-Dec-19,,,06-Dec-19,,,07-Dec-19,,,08-Dec-19,,,09-Dec-19,,,10-Dec-19,,,11-Dec-19,,,12-Dec-19,,,13-Dec-19,,,14-Dec-19,,,15-Dec-19,,,16-Dec-19,,,17-Dec-19,,,18-Dec-19,,,19-Dec-19,,,20-Dec-19,,,21-Dec-19,,,22-Dec-19,,,23-Dec-19,,,24-Dec-19,,,25-Dec-19,,,26-Dec-19,,,27-Dec-19,,,28-Dec-19,,,29-Dec-19,,,30-Dec-19,,,31-Dec-19,,,01-Jan-20,,,02-Jan-20,,,03-Jan-20,,,04-Jan-20,,,05-Jan-20,,,06-Jan-20,,,07-Jan-20,,,08-Jan-20,,,09-Jan-20,,,10-Jan-20,,,11-Jan-20,,,12-Jan-20,,,13-Jan-20,,,14-Jan-20,,,15-Jan-20,,,16-Jan-20,,,17-Jan-20,,,18-Jan-20,,,19-Jan-20,,,20-Jan-20,,,21-Jan-20,,,22-Jan-20,,,23-Jan-20,,,24-Jan-20,,,25-Jan-20,,,26-Jan-20,,,27-Jan-20,,,28-Jan-20,,,29-Jan-20,,,30-Jan-20,,,31-Jan-20,,,01-Feb-20,,,02-Feb-20,,,03-Feb-20,,,04-Feb-20,,,05-Feb-20,,,06-Feb-20,,,07-Feb-20,,,08-Feb-20,,,09-Feb-20,,,10-Feb-20,,,11-Feb-20,,,12-Feb-20,,,13-Feb-20,,,14-Feb-20,,,15-Feb-20,,,16-Feb-20,,,17-Feb-20,,,18-Feb-20,,,19-Feb-20,,,20-Feb-20,,,21-Feb-20,,,22-Feb-20,,,23-Feb-20,,,24-Feb-20,,,25-Feb-20,,,26-Feb-20,,,27-Feb-20,,,28-Feb-20,,,29-Feb-20,,,01-Mar-20,,
Midlands  Commissioning Region,,RBK,Walsall Healthcare NHS Trust,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,12,92.3%,13,10,76.9%,13,11,84.6%,13,13,100.0%,13,12,92.3%,13,13,100.0%,13,13,100.0%,13,12,92.3%,13,11,84.6%,13,9,69.2%,13,13,100.0%,13,13,100.0%,13,12,92.3%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,12,92.3%,13,9,69.2%,13,10,76.9%,13,9,69.2%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,13,100.0%,13,12,92.3%,13,10,76.9%,13,9,69.2%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,11,84.6%,13,10,76.9%,13,11,84.6%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,11,84.6%,13,10,76.9%,13,10,76.9%,13,12,92.3%,13,13,100.0%,13,12,92.3%,13,12,92.3%,14,14,100.0%,13,11,84.6%,13,12,92.3%,13,12,92.3%,13,13,100.0%,13,13,100.0%,13,9,69.2%,13,13,100.0%,13,12,92.3%,13,13,100.0%,13,13,100.0%,13,11,84.6%,13,10,76.9%,13,10,76.9%,13,12,92.3%,13,11,84.6%,13,12,92.3%,13,12,92.3%,13,12,92.3%,13,10,76.9%,13,11,84.6%,13,12,92.3%,13,11,84.6%,13,10,76.9%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,9,69.2%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,13,100.0%,13,13,100.0%,13,12,92.3%,13,6,46.2%,13,7,53.8%,13,9,69.2%
Midlands  Commissioning Region,,RWP,Worcestershire Acute Hospitals NHS Trust,23,21,91.3%,23,19,82.6%,23,20,87.0%,23,20,87.0%,23,20,87.0%,23,18,78.3%,23,21,91.3%,23,15,65.2%,23,21,91.3%,23,19,82.6%,23,21,91.3%,23,21,91.3%,23,22,95.7%,23,20,87.0%,23,21,91.3%,23,21,91.3%,23,21,91.3%,23,22,95.7%,23,20,87.0%,23,18,78.3%,23,17,73.9%,23,21,91.3%,23,15,65.2%,23,20,87.0%,23,21,91.3%,23,23,100.0%,23,21,91.3%,23,21,91.3%,23,21,91.3%,23,22,95.7%,23,23,100.0%,23,23,100.0%,23,21,91.3%,23,21,91.3%,23,20,87.0%,23,22,95.7%,23,23,100.0%,23,22,95.7%,23,23,100.0%,23,20,87.0%,23,21,91.3%,23,22,95.7%,23,22,95.7%,23,22,95.7%,23,22,95.7%,23,23,100.0%,23,18,78.3%,23,18,78.3%,23,19,82.6%,23,23,100.0%,23,23,100.0%,23,21,91.3%,23,20,87.0%,23,21,91.3%,23,20,87.0%,23,21,91.3%,23,21,91.3%,23,22,95.7%,23,20,87.0%,23,18,78.3%,23,21,91.3%,23,18,78.3%,23,21,91.3%,23,22,95.7%,23,19,82.6%,23,15,65.2%,23,19,82.6%,23,20,87.0%,23,22,95.7%,23,15,65.2%,23,20,87.0%,23,20,87.0%,23,16,69.6%,23,22,95.7%,23,18,78.3%,23,20,87.0%,23,19,82.6%,23,20,87.0%,23,21,91.3%,23,19,82.6%,23,17,73.9%,23,18,78.3%,23,18,78.3%,23,17,73.9%,23,19,82.6%,23,20,87.0%,23,17,73.9%,23,18,78.3%,23,18,78.3%,23,21,91.3%,23,17,73.9%
Midlands  Commissioning Region,,RLQ,Wye Valley NHS Trust,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,4,66.7%,6,3,50.0%,6,4,66.7%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,4,66.7%,6,3,50.0%,6,4,66.7%,6,4,66.7%,6,5,83.3%,6,4,66.7%,6,5,83.3%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,4,66.7%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,3,50.0%,6,4,66.7%,6,2,33.3%,6,4,66.7%,6,3,50.0%,6,4,66.7%,6,6,100.0%,6,3,50.0%,6,3,50.0%,6,5,83.3%,6,6,100.0%,6,3,50.0%,6,3,50.0%,6,2,33.3%,6,2,33.3%,6,4,66.7%,6,3,50.0%,6,4,66.7%
North East and Yorkshire Commissioning Region,,RCF,Airedale NHS Foundation Trust,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,5,71.4%,7,5,71.4%,7,6,85.7%,7,7,100.0%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,5,71.4%,7,5,71.4%,7,7,100.0%,7,5,71.4%,7,5,71.4%,7,7,100.0%,7,5,71.4%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,7,100.0%,7,6,85.7%,7,7,100.0%,7,4,57.1%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,7,100.0%,7,7,100.0%,7,6,85.7%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,6,85.7%,7,5,71.4%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,6,85.7%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,6,85.7%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,4,57.1%,7,5,71.4%,7,4,57.1%,7,4,57.1%,7,5,71.4%,7,4,57.1%,7,4,57.1%,7,7,100.0%,7,5,71.4%,7,6,85.7%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,7,100.0%,7,7,100.0%,7,4,57.1%,7,7,100.0%,7,4,57.1%,7,4,57.1%,7,4,57.1%
North East and Yorkshire Commissioning Region,,RFF,Barnsley Hospital NHS Foundation Trust,11,11,100.0%,11,11,100.0%,11,9,81.8%,11,7,63.6%,11,9,81.8%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,9,81.8%,11,11,100.0%,11,7,63.6%,11,9,81.8%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,9,81.8%,11,11,100.0%,11,11,100.0%,11,11,100.0%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,10,90.9%,11,9,81.8%,11,8,72.7%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,11,100.0%,11,11,100.0%,11,10,90.9%,11,9,81.8%,11,11,100.0%,11,11,100.0%,11,10,90.9%,11,8,72.7%,11,9,81.8%,11,10,90.9%,11,9,81.8%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,9,81.8%,11,8,72.7%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,10,90.9%,11,8,72.7%,11,8,72.7%,11,9,81.8%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,10,90.9%,11,8,72.7%,11,6,54.5%,0,0,-,11,5,45.5%,11,7,63.6%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,11,100.0%,11,11,100.0%,11,10,90.9%,11,11,100.0%,11,11,100.0%,11,11,100.0%,11,11,100.0%,11,11,100.0%,11,11,100.0%,11,10,90.9%,11,8,72.7%,11,8,72.7%,11,9,81.8%,11,10,90.9%,11,6,54.5%
North East and Yorkshire Commissioning Region,,RAE,Bradford Teaching Hospitals NHS Foundation Trust,16,16,100.0%,16,16,100.0%,16,16,100.0%,16,15,93.8%,16,13,81.3%,16,12,75.0%,16,13,81.3%,16,16,100.0%,16,16,100.0%,16,15,93.8%,16,12,75.0%,16,11,68.8%,16,10,62.5%,16,12,75.0%,16,15,93.8%,16,16,100.0%,16,14,87.5%,16,13,81.3%,16,13,81.3%,16,13,81.3%,16,11,68.8%,16,10,62.5%,16,13,81.3%,16,11,68.8%,16,11,68.8%,16,13,81.3%,16,13,81.3%,16,15,93.8%,16,15,93.8%,16,13,81.3%,16,13,81.3%,16,13,81.3%,16,14,87.5%,16,14,87.5%,16,14,87.5%,16,15,93.8%,16,14,87.5%,16,12,75.0%,16,12,75.0%,16,14,87.5%,16,10,62.5%,16,14,87.5%,16,14,87.5%,16,16,100.0%,16,16,100.0%,16,13,81.3%,16,12,75.0%,16,11,68.8%,16,11,68.8%,16,14,87.5%,16,12,75.0%,16,10,62.5%,16,13,81.3%,16,14,87.5%,16,12,75.0%,16,11,68.8%,16,16,100.0%,16,12,75.0%,16,9,56.3%,16,10,62.5%,16,13,81.3%,16,9,56.3%,16,8,50.0%,16,13,81.3%,16,11,68.8%,16,14,87.5%,16,14,87.5%,16,12,75.0%,16,12,75.0%,16,13,81.3%,16,13,81.3%,16,12,75.0%,16,12,75.0%,16,10,62.5%,16,10,62.5%,16,10,62.5%,16,9,56.3%,16,13,81.3%,16,8,50.0%,16,11,68.8%,16,9,56.3%,16,10,62.5%,16,9,56.3%,16,10,62.5%,16,12,75.0%,16,15,93.8%,16,11,68.8%,16,13,81.3%,16,13,81.3%,16,10,62.5%,16,9,56.3%
North East and Yorkshire Commissioning Region,,RWY,Calderdale and Huddersfield NHS Foundation Trust,13,8,61.5%,13,8,61.5%,13,10,76.9%,13,8,61.5%,13,5,38.5%,13,6,46.2%,13,7,53.8%,13,9,69.2%,13,11,84.6%,13,12,92.3%,13,12,92.3%,13,11,84.6%,13,10,76.9%,13,10,76.9%,13,12,92.3%,13,9,69.2%,13,10,76.9%,13,12,92.3%,13,11,84.6%,13,10,76.9%,13,11,84.6%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,9,69.2%,14,11,78.6%,13,10,76.9%,13,8,61.5%,13,10,76.9%,13,11,84.6%,13,10,76.9%,13,11,84.6%,13,10,76.9%,13,11,84.6%,13,12,92.3%,13,13,100.0%,13,12,92.3%,13,13,100.0%,13,13,100.0%,13,11,84.6%,13,10,76.9%,13,13,100.0%,13,9,69.2%,13,11,84.6%,13,11,84.6%,13,10,76.9%,13,9,69.2%,13,10,76.9%,14,10,71.4%,13,11,84.6%,13,12,92.3%,13,13,100.0%,14,13,92.9%,13,8,61.5%,13,10,76.9%,13,11,84.6%,13,10,76.9%,13,10,76.9%,13,7,53.8%,13,8,61.5%,13,7,53.8%,13,7,53.8%,13,8,61.5%,13,8,61.5%,13,10,76.9%,13,9,69.2%,13,6,46.2%,13,5,38.5%,13,5,38.5%,13,10,76.9%,13,8,61.5%,13,6,46.2%,13,9,69.2%,13,6,46.2%,13,8,61.5%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,12,92.3%,12,12,100.0%,13,11,84.6%,13,12,92.3%,13,11,84.6%,13,10,76.9%,13,9,69.2%
North East and Yorkshire Commissioning Region,,RXP,County Durham and Darlington NHS Foundation Trust,21,14,66.7%,21,16,76.2%,21,13,61.9%,21,14,66.7%,21,12,57.1%,21,17,81.0%,21,15,71.4%,21,15,71.4%,21,16,76.2%,21,16,76.2%,21,14,66.7%,21,17,81.0%,21,17,81.0%,21,17,81.0%,21,16,76.2%,21,16,76.2%,21,15,71.4%,21,18,85.7%,21,14,66.7%,21,14,66.7%,21,15,71.4%,21,17,81.0%,21,16,76.2%,21,15,71.4%,21,15,71.4%,21,15,71.4%,21,15,71.4%,21,15,71.4%,21,20,95.2%,21,18,85.7%,21,19,90.5%,21,18,85.7%,21,16,76.2%,21,13,61.9%,21,15,71.4%,21,16,76.2%,21,18,85.7%,21,16,76.2%,21,17,81.0%,21,17,81.0%,21,15,71.4%,21,13,61.9%,21,16,76.2%,21,15,71.4%,21,15,71.4%,21,12,57.1%,21,16,76.2%,21,17,81.0%,21,16,76.2%,21,16,76.2%,21,17,81.0%,21,16,76.2%,21,12,57.1%,21,14,66.7%,21,12,57.1%,21,10,47.6%,21,12,57.1%,21,11,52.4%,21,12,57.1%,21,15,71.4%,21,16,76.2%,21,12,57.1%,21,11,52.4%,21,14,66.7%,21,16,76.2%,21,16,76.2%,21,17,81.0%,21,17,81.0%,21,14,66.7%,21,14,66.7%,21,15,71.4%,21,16,76.2%,21,16,76.2%,21,17,81.0%,21,15,71.4%,21,17,81.0%,21,18,85.7%,21,15,71.4%,21,15,71.4%,21,15,71.4%,21,13,61.9%,21,12,57.1%,21,15,71.4%,21,16,76.2%,21,15,71.4%,21,16,76.2%,21,13,61.9%,21,15,71.4%,21,15,71.4%,21,16,76.2%,21,18,85.7%
North East and Yorkshire Commissioning Region,,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,25,24,96.0%,25,21,84.0%,25,23,92.0%,25,23,92.0%,25,22,88.0%,25,21,84.0%,25,23,92.0%,25,22,88.0%,25,24,96.0%,25,23,92.0%,25,23,92.0%,25,24,96.0%,25,25,100.0%,25,23,92.0%,25,23,92.0%,25,24,96.0%,25,24,96.0%,25,23,92.0%,25,24,96.0%,25,23,92.0%,25,23,92.0%,25,24,96.0%,25,24,96.0%,25,24,96.0%,25,23,92.0%,25,24,96.0%,25,24,96.0%,25,24,96.0%,25,24,96.0%,25,24,96.0%,25,24,96.0%,25,25,100.0%,25,23,92.0%,25,22,88.0%,25,22,88.0%,25,22,88.0%,25,21,84.0%,25,24,96.0%,25,23,92.0%,25,22,88.0%,25,22,88.0%,25,23,92.0%,25,24,96.0%,25,20,80.0%,25,21,84.0%,25,20,80.0%,25,18,72.0%,25,21,84.0%,25,21,84.0%,25,22,88.0%,25,22,88.0%,25,20,80.0%,25,23,92.0%,25,21,84.0%,25,22,88.0%,25,22,88.0%,25,23,92.0%,25,24,96.0%,25,24,96.0%,25,24,96.0%,25,22,88.0%,25,21,84.0%,25,20,80.0%,25,21,84.0%,25,21,84.0%,25,21,84.0%,25,21,84.0%,25,21,84.0%,25,20,80.0%,25,23,92.0%,25,22,88.0%,25,24,96.0%,25,24,96.0%,25,23,92.0%,25,25,100.0%,25,23,92.0%,25,22,88.0%,25,23,92.0%,25,23,92.0%,25,22,88.0%,25,24,96.0%,25,20,80.0%,25,22,88.0%,25,20,80.0%,25,22,88.0%,25,23,92.0%,25,23,92.0%,25,22,88.0%,25,22,88.0%,25,21,84.0%,25,21,84.0%
North East and Yorkshire Commissioning Region,,RR7,Gateshead Health NHS Foundation Trust,12,12,100.0%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,8,66.7%,12,10,83.3%,12,9,75.0%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,9,75.0%,12,10,83.3%,12,10,83.3%,12,7,58.3%,12,12,100.0%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,12,100.0%,13,13,100.0%,12,8,66.7%,12,8,66.7%,12,7,58.3%,12,10,83.3%,12,9,75.0%,12,12,100.0%,12,12,100.0%,12,11,91.7%,14,14,100.0%,12,11,91.7%,13,13,100.0%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,9,75.0%,12,9,75.0%,12,8,66.7%,12,7,58.3%,12,9,75.0%,12,10,83.3%,12,7,58.3%,12,6,50.0%,12,8,66.7%,12,8,66.7%,12,5,41.7%,12,8,66.7%,12,8,66.7%,12,8,66.7%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,9,75.0%,12,9,75.0%,12,6,50.0%,12,11,91.7%,12,9,75.0%,12,9,75.0%,12,7,58.3%,12,7,58.3%,12,6,50.0%,12,7,58.3%,12,9,75.0%,12,8,66.7%,12,12,100.0%,12,11,91.7%,12,7,58.3%,12,9,75.0%,12,8,66.7%,12,9,75.0%,12,10,83.3%,12,12,100.0%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,9,75.0%,12,8,66.7%,12,8,66.7%,12,7,58.3%,12,9,75.0%,12,11,91.7%,12,12,100.0%,12,12,100.0%,12,12,100.0%,12,8,66.7%,12,6,50.0%,12,7,58.3%
North East and Yorkshire Commissioning Region,,RCD,Harrogate and District NHS Foundation Trust,8,6,75.0%,8,7,87.5%,8,7,87.5%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,7,87.5%,8,7,87.5%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,4,50.0%,8,5,62.5%,8,7,87.5%,8,4,50.0%,8,2,25.0%,8,3,37.5%,8,3,37.5%,8,4,50.0%,8,6,75.0%,8,5,62.5%,8,4,50.0%,8,5,62.5%,8,6,75.0%,8,5,62.5%,8,8,100.0%,8,7,87.5%,8,6,75.0%,8,7,87.5%,8,5,62.5%,8,5,62.5%,8,5,62.5%,8,5,62.5%,8,7,87.5%,8,8,100.0%,8,8,100.0%,8,6,75.0%,8,8,100.0%,8,8,100.0%,8,4,50.0%,8,4,50.0%,8,4,50.0%,8,5,62.5%,8,4,50.0%,8,5,62.5%,8,8,100.0%,8,6,75.0%,8,8,100.0%,8,5,62.5%,8,6,75.0%,8,5,62.5%,8,5,62.5%,8,6,75.0%,8,7,87.5%,8,7,87.5%,8,6,75.0%,8,5,62.5%,8,6,75.0%,8,8,100.0%,8,7,87.5%,8,5,62.5%,8,7,87.5%,8,7,87.5%,8,7,87.5%,8,7,87.5%,8,4,50.0%,8,5,62.5%,8,6,75.0%,8,5,62.5%,8,7,87.5%,8,6,75.0%,8,5,62.5%,8,6,75.0%,8,7,87.5%,8,6,75.0%,8,6,75.0%,8,5,62.5%,8,6,75.0%,8,4,50.0%,8,6,75.0%,8,6,75.0%,8,5,62.5%,8,8,100.0%,8,6,75.0%,8,8,100.0%,8,6,75.0%,8,6,75.0%
North East and Yorkshire Commissioning Region,,RWA,Hull University Teaching Hospitals NHS Trust,44,29,65.9%,44,31,70.5%,44,33,75.0%,44,35,79.5%,44,32,72.7%,44,24,54.5%,44,25,56.8%,44,35,79.5%,44,31,70.5%,44,36,81.8%,44,33,75.0%,44,31,70.5%,44,24,54.5%,44,24,54.5%,44,30,68.2%,44,31,70.5%,44,35,79.5%,44,33,75.0%,44,37,84.1%,44,31,70.5%,44,32,72.7%,44,32,72.7%,44,27,61.4%,44,30,68.2%,44,29,65.9%,44,31,70.5%,44,30,68.2%,44,28,63.6%,44,26,59.1%,44,29,65.9%,44,29,65.9%,44,35,79.5%,44,39,88.6%,44,35,79.5%,44,30,68.2%,44,35,79.5%,44,34,77.3%,44,36,81.8%,44,35,79.5%,44,29,65.9%,44,28,63.6%,44,28,63.6%,44,31,70.5%,44,33,75.0%,44,31,70.5%,44,30,68.2%,44,31,70.5%,44,27,61.4%,44,23,52.3%,44,31,70.5%,44,32,72.7%,44,33,75.0%,44,32,72.7%,44,28,63.6%,44,23,52.3%,44,23,52.3%,44,27,61.4%,44,36,81.8%,44,41,93.2%,44,34,77.3%,44,31,70.5%,44,31,70.5%,44,26,59.1%,44,35,79.5%,44,31,70.5%,44,36,81.8%,44,36,81.8%,44,38,86.4%,44,34,77.3%,44,26,59.1%,44,37,84.1%,44,32,72.7%,44,33,75.0%,44,33,75.0%,44,28,63.6%,44,28,63.6%,44,22,50.0%,44,34,77.3%,44,33,75.0%,44,31,70.5%,44,28,63.6%,44,29,65.9%,44,28,63.6%,44,29,65.9%,44,34,77.3%,44,33,75.0%,44,39,88.6%,44,37,84.1%,44,33,75.0%,44,30,68.2%,44,28,63.6%
North East and Yorkshire Commissioning Region,,RR8,Leeds Teaching Hospitals NHS Trust,104,86,82.7%,104,87,83.7%,104,83,79.8%,104,90,86.5%,104,84,80.8%,95,81,85.3%,95,79,83.2%,104,77,74.0%,104,86,82.7%,104,89,85.6%,104,93,89.4%,104,87,83.7%,95,81,85.3%,95,86,90.5%,104,92,88.5%,104,89,85.6%,104,90,86.5%,104,86,82.7%,104,80,76.9%,95,81,85.3%,95,85,89.5%,104,87,83.7%,104,82,78.8%,104,76,73.1%,104,84,80.8%,104,81,77.9%,95,78,82.1%,95,74,77.9%,104,90,86.5%,104,86,82.7%,104,81,77.9%,104,91,87.5%,104,88,84.6%,95,80,84.2%,95,86,90.5%,104,83,79.8%,104,93,89.4%,104,92,88.5%,104,93,89.4%,104,88,84.6%,95,87,91.6%,95,83,87.4%,104,84,80.8%,104,91,87.5%,104,87,83.7%,104,91,87.5%,104,86,82.7%,95,79,83.2%,95,80,84.2%,104,84,80.8%,104,87,83.7%,104,89,85.6%,104,85,81.7%,104,86,82.7%,95,76,80.0%,95,80,84.2%,104,90,86.5%,104,92,88.5%,104,87,83.7%,104,93,89.4%,104,90,86.5%,95,77,81.1%,95,77,81.1%,104,86,82.7%,104,96,92.3%,104,95,91.3%,104,94,90.4%,104,81,77.9%,95,76,80.0%,95,73,76.8%,104,80,76.9%,104,90,86.5%,104,89,85.6%,104,88,84.6%,104,91,87.5%,95,85,89.5%,95,83,87.4%,104,87,83.7%,104,87,83.7%,104,92,88.5%,104,87,83.7%,104,92,88.5%,95,92,96.8%,95,92,96.8%,104,82,78.8%,104,88,84.6%,104,87,83.7%,104,80,76.9%,104,79,76.0%,95,77,81.1%,95,76,80.0%
North East and Yorkshire Commissioning Region,,RXF,Mid Yorkshire Hospitals NHS Trust,20,9,45.0%,20,11,55.0%,20,10,50.0%,20,11,55.0%,20,8,40.0%,20,7,35.0%,20,9,45.0%,20,10,50.0%,20,13,65.0%,20,9,45.0%,20,14,70.0%,20,12,60.0%,20,12,60.0%,20,10,50.0%,20,11,55.0%,20,10,50.0%,20,12,60.0%,20,14,70.0%,20,12,60.0%,20,13,65.0%,20,14,70.0%,20,12,60.0%,20,14,70.0%,20,13,65.0%,20,13,65.0%,20,12,60.0%,20,12,60.0%,20,11,55.0%,20,11,55.0%,20,10,50.0%,20,10,50.0%,20,10,50.0%,20,8,40.0%,20,10,50.0%,20,10,50.0%,20,13,65.0%,20,13,65.0%,20,14,70.0%,20,14,70.0%,20,9,45.0%,20,8,40.0%,20,7,35.0%,20,9,45.0%,20,7,35.0%,20,6,30.0%,20,12,60.0%,20,9,45.0%,20,12,60.0%,20,11,55.0%,20,11,55.0%,20,13,65.0%,20,10,50.0%,20,14,70.0%,20,11,55.0%,20,9,45.0%,20,9,45.0%,20,11,55.0%,20,10,50.0%,20,12,60.0%,20,10,50.0%,20,13,65.0%,20,8,40.0%,20,9,45.0%,20,12,60.0%,20,14,70.0%,20,14,70.0%,20,11,55.0%,20,13,65.0%,20,11,55.0%,20,10,50.0%,20,14,70.0%,20,10,50.0%,20,12,60.0%,20,13,65.0%,20,11,55.0%,20,12,60.0%,20,11,55.0%,20,13,65.0%,20,14,70.0%,20,10,50.0%,20,10,50.0%,20,10,50.0%,20,8,40.0%,20,10,50.0%,20,7,35.0%,20,8,40.0%,20,11,55.0%,20,11,55.0%,20,12,60.0%,20,12,60.0%,20,10,50.0%
North East and Yorkshire Commissioning Region,,RNN,North Cumbria Integrated Care NHS Foundation Trust,15,14,93.3%,15,13,86.7%,15,13,86.7%,15,14,93.3%,15,14,93.3%,15,14,93.3%,15,12,80.0%,15,13,86.7%,15,14,93.3%,15,11,73.3%,15,13,86.7%,15,14,93.3%,15,14,93.3%,15,12,80.0%,15,12,80.0%,15,11,73.3%,15,13,86.7%,15,12,80.0%,15,12,80.0%,15,13,86.7%,15,14,93.3%,15,13,86.7%,15,14,93.3%,15,12,80.0%,15,15,100.0%,15,11,73.3%,15,12,80.0%,15,13,86.7%,15,14,93.3%,15,14,93.3%,15,12,80.0%,15,11,73.3%,15,9,60.0%,15,12,80.0%,15,13,86.7%,15,11,73.3%,15,9,60.0%,15,9,60.0%,15,10,66.7%,15,11,73.3%,15,12,80.0%,15,11,73.3%,15,7,46.7%,15,10,66.7%,15,10,66.7%,15,10,66.7%,15,7,46.7%,15,8,53.3%,15,10,66.7%,15,10,66.7%,15,10,66.7%,15,10,66.7%,15,12,80.0%,15,11,73.3%,15,10,66.7%,15,13,86.7%,15,13,86.7%,15,12,80.0%,15,11,73.3%,15,12,80.0%,15,12,80.0%,15,11,73.3%,15,13,86.7%,15,14,93.3%,15,10,66.7%,15,10,66.7%,15,9,60.0%,15,7,46.7%,15,9,60.0%,15,11,73.3%,15,12,80.0%,15,14,93.3%,15,13,86.7%,15,12,80.0%,15,11,73.3%,15,11,73.3%,15,11,73.3%,15,13,86.7%,15,13,86.7%,15,12,80.0%,15,13,86.7%,15,10,66.7%,15,11,73.3%,15,9,60.0%,15,12,80.0%,15,10,66.7%,15,9,60.0%,15,9,60.0%,15,8,53.3%,15,7,46.7%,15,10,66.7%
