,,,,20-Nov-17,,,21-Nov-17,,,22-Nov-17,,,23-Nov-17,,,24-Nov-17,,,25-Nov-17,,,26-Nov-17,,,27-Nov-17,,,28-Nov-17,,,29-Nov-17,,,30-Nov-17,,,01-Dec-17,,,02-Dec-17,,,03-Dec-17,,,04-Dec-17,,,05-Dec-17,,,06-Dec-17,,,07-Dec-17,,,08-Dec-17,,,09-Dec-17,,,10-Dec-17,,,11-Dec-17,,,12-Dec-17,,,13-Dec-17,,,14-Dec-17,,,15-Dec-17,,,16-Dec-17,,,17-Dec-17,,,18-Dec-17,,,19-Dec-17,,,20-Dec-17,,,21-Dec-17,,,22-Dec-17,,,23-Dec-17,,,24-Dec-17,,,25-Dec-17,,,26-Dec-17,,,27-Dec-17,,,28-Dec-17,,,29-Dec-17,,,30-Dec-17,,,31-Dec-17,,,01-Jan-18,,,02-Jan-18,,,03-Jan-18,,,04-Jan-18,,,05-Jan-18,,,06-Jan-18,,,07-Jan-18,,,08-Jan-18,,,09-Jan-18,,,10-Jan-18,,,11-Jan-18,,,12-Jan-18,,,13-Jan-18,,,14-Jan-18,,,15-Jan-18,,,16-Jan-18,,,17-Jan-18,,,18-Jan-18,,,19-Jan-18,,,20-Jan-18,,,21-Jan-18,,,22-Jan-18,,,23-Jan-18,,,24-Jan-18,,,25-Jan-18,,,26-Jan-18,,,27-Jan-18,,,28-Jan-18,,,29-Jan-18,,,30-Jan-18,,,31-Jan-18,,,01-Feb-18,,,02-Feb-18,,,03-Feb-18,,,04-Feb-18,,,05-Feb-18,,,06-Feb-18,,,07-Feb-18,,,08-Feb-18,,,09-Feb-18,,,10-Feb-18,,,11-Feb-18,,,12-Feb-18,,,13-Feb-18,,,14-Feb-18,,,15-Feb-18,,,16-Feb-18,,,17-Feb-18,,,18-Feb-18,,,19-Feb-18,,,20-Feb-18,,,21-Feb-18,,,22-Feb-18,,,23-Feb-18,,,24-Feb-18,,,25-Feb-18,,,26-Feb-18,,,27-Feb-18,,,28-Feb-18,,,01-Mar-18,,,02-Mar-18,,,03-Mar-18,,,04-Mar-18,,
London Commissioning Region,,RYJ,Imperial College Healthcare NHS Trust,106,103,97.2%,106,104,98.1%,106,102,96.2%,106,106,100.0%,106,104,98.1%,106,104,98.1%,106,105,99.1%,106,105,99.1%,106,106,100.0%,106,106,100.0%,106,104,98.1%,106,102,96.2%,106,102,96.2%,106,101,95.3%,106,101,95.3%,106,104,98.1%,106,105,99.1%,106,104,98.1%,106,106,100.0%,106,106,100.0%,106,102,96.2%,106,102,96.2%,106,104,98.1%,106,106,100.0%,106,104,98.1%,106,106,100.0%,106,106,100.0%,106,104,98.1%,106,104,98.1%,106,106,100.0%,106,106,100.0%,106,104,98.1%,106,104,98.1%,106,104,98.1%,106,104,98.1%,106,104,98.1%,106,105,99.1%,106,105,99.1%,106,105,99.1%,106,105,99.1%,106,105,99.1%,106,105,99.1%,106,106,100.0%,106,106,100.0%,106,106,100.0%,106,104,98.1%,106,102,96.2%,106,102,96.2%,106,104,98.1%,106,104,98.1%,106,105,99.1%,106,105,99.1%,106,106,100.0%,106,106,100.0%,106,106,100.0%,106,104,98.1%,106,104,98.1%,106,104,98.1%,106,102,96.2%,55,52,94.5%,55,50,90.9%,40,39,97.5%,40,38,95.0%,55,54,98.2%,55,55,100.0%,55,52,94.5%,55,52,94.5%,55,52,94.5%,55,52,94.5%,55,50,90.9%,55,50,90.9%,55,52,94.5%,55,54,98.2%,55,55,100.0%,55,55,100.0%,55,53,96.4%,55,53,96.4%,54,53,98.1%,54,53,98.1%,54,52,96.3%,54,51,94.4%,54,53,98.1%,54,53,98.1%,54,53,98.1%,54,53,98.1%,54,53,98.1%,54,54,100.0%,54,53,98.1%,54,54,100.0%,54,54,100.0%,54,53,98.1%,54,53,98.1%,54,51,94.4%,54,52,96.3%,54,54,100.0%,54,54,100.0%,54,54,100.0%,54,54,100.0%,54,55,101.9%,54,56,103.7%,56,56,100.0%,56,52,92.9%,56,51,91.1%,56,51,91.1%,56,51,91.1%
London Commissioning Region,,RJZ,King's College Hospital NHS Foundation Trust,96,93,96.9%,96,91,94.8%,96,94,97.9%,96,91,94.8%,96,88,91.7%,96,92,95.8%,96,93,96.9%,96,89,92.7%,96,93,96.9%,96,94,97.9%,96,91,94.8%,96,92,95.8%,96,93,96.9%,96,91,94.8%,96,94,97.9%,96,89,92.7%,96,90,93.8%,96,96,100.0%,96,94,97.9%,96,91,94.8%,96,93,96.9%,96,95,99.0%,96,95,99.0%,96,92,95.8%,96,94,97.9%,96,95,99.0%,96,93,96.9%,96,92,95.8%,96,96,100.0%,96,87,90.6%,96,88,91.7%,96,91,94.8%,96,94,97.9%,96,90,93.8%,96,90,93.8%,96,93,96.9%,96,95,99.0%,96,92,95.8%,96,92,95.8%,96,89,92.7%,96,89,92.7%,96,93,96.9%,96,95,99.0%,96,95,99.0%,96,90,93.8%,96,93,96.9%,96,96,100.0%,96,94,97.9%,96,91,94.8%,96,92,95.8%,96,96,100.0%,96,94,97.9%,96,92,95.8%,96,90,93.8%,96,90,93.8%,96,90,93.8%,96,91,94.8%,96,92,95.8%,96,91,94.8%,96,91,94.8%,96,94,97.9%,96,95,99.0%,96,93,96.9%,96,94,97.9%,96,93,96.9%,96,96,100.0%,96,92,95.8%,96,94,97.9%,96,92,95.8%,96,91,94.8%,96,94,97.9%,96,93,96.9%,96,92,95.8%,96,94,97.9%,96,95,99.0%,96,90,93.8%,96,87,90.6%,96,94,97.9%,96,94,97.9%,96,92,95.8%,96,92,95.8%,96,89,92.7%,96,90,93.8%,96,94,97.9%,96,94,97.9%,96,94,97.9%,96,94,97.9%,96,94,97.9%,96,94,97.9%,96,92,95.8%,96,90,93.8%,96,94,97.9%,96,95,99.0%,96,91,94.8%,96,92,95.8%,96,92,95.8%,96,93,96.9%,96,92,95.8%,96,96,100.0%,96,96,100.0%,96,94,97.9%,96,95,99.0%,96,92,95.8%,96,95,99.0%,96,89,92.7%
London Commissioning Region,,RAX,Kingston Hospital NHS Foundation Trust,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,11,11,100.0%,11,11,100.0%,10,10,100.0%,11,11,100.0%,10,8,80.0%,10,10,100.0%,11,11,100.0%,10,10,100.0%,10,10,100.0%,11,11,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,10,100.0%,12,12,100.0%,12,12,100.0%,10,10,100.0%,10,10,100.0%,11,11,100.0%,11,11,100.0%,11,11,100.0%,11,11,100.0%,11,11,100.0%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,11,91.7%,13,13,100.0%,12,12,100.0%,12,11,91.7%,12,10,83.3%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,11,91.7%,13,13,100.0%,12,11,91.7%,13,13,100.0%,12,12,100.0%,12,12,100.0%,14,14,100.0%,12,12,100.0%,12,12,100.0%,12,12,100.0%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,7,58.3%,12,8,66.7%,12,11,91.7%,13,13,100.0%,12,11,91.7%,12,12,100.0%,12,10,83.3%,12,10,83.3%,12,9,75.0%,12,8,66.7%,12,9,75.0%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,12,100.0%,12,12,100.0%,13,13,100.0%,12,9,75.0%,12,9,75.0%,12,9,75.0%,12,10,83.3%,12,7,58.3%,12,9,75.0%,12,11,91.7%,12,12,100.0%,12,10,83.3%,12,11,91.7%,12,12,100.0%,12,12,100.0%,12,12,100.0%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,14,14,100.0%,12,12,100.0%,12,10,83.3%
London Commissioning Region,,RJ2,Lewisham And Greenwich NHS Trust,38,29,76.3%,38,31,81.6%,38,24,63.2%,38,32,84.2%,38,35,92.1%,38,34,89.5%,38,35,92.1%,39,36,92.3%,38,34,89.5%,38,33,86.8%,38,28,73.7%,38,29,76.3%,38,26,68.4%,38,25,65.8%,38,29,76.3%,38,31,81.6%,38,30,78.9%,39,27,69.2%,38,28,73.7%,38,29,76.3%,38,33,86.8%,38,35,92.1%,38,31,81.6%,38,32,84.2%,38,29,76.3%,38,30,78.9%,38,30,78.9%,38,32,84.2%,38,35,92.1%,38,23,60.5%,38,22,57.9%,38,29,76.3%,38,25,65.8%,38,25,65.8%,38,27,71.1%,38,27,71.1%,38,27,71.1%,38,27,71.1%,38,30,78.9%,38,33,86.8%,38,31,81.6%,38,31,81.6%,36,34,94.4%,38,35,92.1%,36,35,97.2%,38,34,89.5%,38,34,89.5%,34,34,100.0%,38,36,94.7%,37,37,100.0%,38,37,97.4%,39,36,92.3%,36,32,88.9%,36,33,91.7%,38,31,81.6%,38,32,84.2%,38,35,92.1%,38,36,94.7%,39,38,97.4%,38,36,94.7%,34,33,97.1%,38,33,86.8%,38,31,81.6%,35,34,97.1%,34,33,97.1%,38,26,68.4%,38,28,73.7%,36,29,80.6%,36,31,86.1%,38,34,89.5%,38,33,86.8%,38,34,89.5%,36,35,97.2%,36,34,94.4%,38,36,94.7%,38,31,81.6%,38,30,78.9%,38,34,89.5%,36,31,86.1%,36,35,97.2%,38,33,86.8%,38,32,84.2%,34,30,88.2%,36,33,91.7%,36,36,100.0%,36,35,97.2%,38,34,89.5%,36,35,97.2%,36,35,97.2%,36,33,91.7%,36,34,94.4%,36,35,97.2%,37,36,97.3%,37,37,100.0%,36,36,100.0%,37,35,94.6%,38,33,86.8%,34,33,97.1%,38,36,94.7%,38,36,94.7%,38,36,94.7%,36,35,97.2%,38,36,94.7%,38,33,86.8%,38,37,97.4%
London Commissioning Region,,R1K,London North West Healthcare NHS Trust,33,26,78.8%,33,29,87.9%,29,18,62.1%,33,30,90.9%,33,24,72.7%,33,25,75.8%,33,27,81.8%,33,28,84.8%,33,27,81.8%,33,25,75.8%,33,24,72.7%,33,22,66.7%,33,26,78.8%,33,26,78.8%,33,28,84.8%,33,30,90.9%,33,28,84.8%,33,28,84.8%,33,23,69.7%,33,25,75.8%,33,30,90.9%,33,33,100.0%,33,29,87.9%,33,30,90.9%,33,31,93.9%,33,23,69.7%,33,27,81.8%,33,27,81.8%,33,28,84.8%,33,25,75.8%,33,28,84.8%,33,29,87.9%,33,22,66.7%,33,22,66.7%,33,22,66.7%,33,28,84.8%,33,28,84.8%,33,27,81.8%,33,26,78.8%,33,28,84.8%,33,28,84.8%,33,28,84.8%,33,29,87.9%,33,29,87.9%,33,30,90.9%,33,30,90.9%,33,28,84.8%,33,25,75.8%,33,26,78.8%,33,31,93.9%,33,26,78.8%,33,26,78.8%,33,28,84.8%,33,26,78.8%,33,29,87.9%,33,29,87.9%,33,33,100.0%,33,32,97.0%,33,30,90.9%,33,27,81.8%,33,26,78.8%,33,29,87.9%,33,23,69.7%,33,30,90.9%,33,30,90.9%,33,31,93.9%,33,32,97.0%,0,0,-,33,29,87.9%,33,29,87.9%,33,30,90.9%,33,30,90.9%,33,30,90.9%,33,30,90.9%,33,26,78.8%,33,27,81.8%,33,27,81.8%,33,28,84.8%,33,25,75.8%,33,27,81.8%,33,29,87.9%,33,25,75.8%,33,25,75.8%,33,25,75.8%,33,24,72.7%,33,22,66.7%,33,20,60.6%,33,27,81.8%,33,28,84.8%,33,27,81.8%,33,27,81.8%,33,29,87.9%,33,30,90.9%,33,32,97.0%,33,29,87.9%,33,28,84.8%,33,28,84.8%,33,30,90.9%,33,30,90.9%,33,28,84.8%,33,29,87.9%,33,31,93.9%,33,29,87.9%,33,29,87.9%,33,32,97.0%
London Commissioning Region,,RAP,North Middlesex University Hospital NHS Trust,10,2,20.0%,10,1,10.0%,0,0,-,10,1,10.0%,10,1,10.0%,10,1,10.0%,10,1,10.0%,10,1,10.0%,10,0,0.0%,10,0,0.0%,10,0,0.0%,10,0,0.0%,10,1,10.0%,10,0,0.0%,10,1,10.0%,10,9,90.0%,10,7,70.0%,10,7,70.0%,10,3,30.0%,10,2,20.0%,10,0,0.0%,10,9,90.0%,10,10,100.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,10,100.0%,10,8,80.0%,10,8,80.0%,10,8,80.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,7,70.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,7,70.0%,10,8,80.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,8,80.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%
London Commissioning Region,,RAL,Royal Free London NHS Foundation Trust,54,50,92.6%,57,54,94.7%,56,55,98.2%,57,56,98.2%,53,47,88.7%,57,54,94.7%,57,54,94.7%,57,56,98.2%,57,55,96.5%,57,56,98.2%,54,52,96.3%,57,55,96.5%,56,49,87.5%,56,52,92.9%,56,54,96.4%,57,56,98.2%,57,57,100.0%,57,57,100.0%,57,54,94.7%,57,57,100.0%,57,53,93.0%,57,55,96.5%,57,56,98.2%,57,57,100.0%,57,53,93.0%,57,53,93.0%,57,52,91.2%,57,55,96.5%,54,51,94.4%,57,49,86.0%,53,50,94.3%,54,53,98.1%,57,51,89.5%,50,49,98.0%,51,47,92.2%,48,46,95.8%,51,47,92.2%,51,46,90.2%,53,51,96.2%,51,49,96.1%,53,52,98.1%,53,51,96.2%,54,54,100.0%,54,54,100.0%,54,54,100.0%,57,57,100.0%,57,54,94.7%,57,54,94.7%,56,56,100.0%,56,54,96.4%,58,58,100.0%,58,57,98.3%,57,56,98.2%,57,55,96.5%,57,54,94.7%,53,52,98.1%,55,54,98.2%,56,54,96.4%,56,52,92.9%,54,51,94.4%,55,53,96.4%,57,56,98.2%,56,52,92.9%,60,60,100.0%,57,54,94.7%,55,55,100.0%,57,56,98.2%,57,56,98.2%,57,55,96.5%,56,55,98.2%,57,57,100.0%,57,55,96.5%,57,57,100.0%,55,52,94.5%,57,53,93.0%,57,54,94.7%,57,57,100.0%,56,53,94.6%,55,52,94.5%,57,56,98.2%,55,53,96.4%,57,57,100.0%,57,54,94.7%,57,57,100.0%,57,56,98.2%,57,55,96.5%,57,55,96.5%,57,55,96.5%,57,55,96.5%,54,53,98.1%,54,53,98.1%,57,56,98.2%,57,54,94.7%,57,56,98.2%,57,56,98.2%,57,53,93.0%,57,56,98.2%,55,55,100.0%,57,57,100.0%,57,56,98.2%,54,52,96.3%,56,53,94.6%,56,52,92.9%,57,53,93.0%,55,53,96.4%
London Commissioning Region,,RJ7,St George's University Hospitals NHS Foundation Trust,60,55,91.7%,60,57,95.0%,60,56,93.3%,60,57,95.0%,60,52,86.7%,60,49,81.7%,60,51,85.0%,60,52,86.7%,60,57,95.0%,60,57,95.0%,60,58,96.7%,60,55,91.7%,60,52,86.7%,60,53,88.3%,60,59,98.3%,60,55,91.7%,60,57,95.0%,60,57,95.0%,60,56,93.3%,60,55,91.7%,60,56,93.3%,60,53,88.3%,60,57,95.0%,60,54,90.0%,60,56,93.3%,60,53,88.3%,60,53,88.3%,60,51,85.0%,60,55,91.7%,60,50,83.3%,60,50,83.3%,60,53,88.3%,60,51,85.0%,60,52,86.7%,60,52,86.7%,60,50,83.3%,60,46,76.7%,60,48,80.0%,60,48,80.0%,53,48,90.6%,53,46,86.8%,53,46,86.8%,60,46,76.7%,60,53,88.3%,60,52,86.7%,60,54,90.0%,60,53,88.3%,60,53,88.3%,60,51,85.0%,60,55,91.7%,60,46,76.7%,60,45,75.0%,60,51,85.0%,60,53,88.3%,53,50,94.3%,53,52,98.1%,60,54,90.0%,60,53,88.3%,60,56,93.3%,60,55,91.7%,60,50,83.3%,53,42,79.2%,53,40,75.5%,60,48,80.0%,60,48,80.0%,60,47,78.3%,60,51,85.0%,60,56,93.3%,60,50,83.3%,60,48,80.0%,60,48,80.0%,60,53,88.3%,60,58,96.7%,60,55,91.7%,60,56,93.3%,60,56,93.3%,60,54,90.0%,60,51,85.0%,60,57,95.0%,60,50,83.3%,60,52,86.7%,60,57,95.0%,53,48,90.6%,53,45,84.9%,60,54,90.0%,60,49,81.7%,60,56,93.3%,60,45,75.0%,60,50,83.3%,60,51,85.0%,60,49,81.7%,60,50,83.3%,60,48,80.0%,60,55,91.7%,60,54,90.0%,60,57,95.0%,60,55,91.7%,60,54,90.0%,60,55,91.7%,60,57,95.0%,60,53,88.3%,60,60,100.0%,60,56,93.3%,60,56,93.3%,60,58,96.7%
London Commissioning Region,,RAS,The Hillingdon Hospitals NHS Foundation Trust,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,8,88.9%,9,8,88.9%,9,9,100.0%,9,7,77.8%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,8,8,100.0%,7,7,100.0%,8,8,100.0%,9,9,100.0%,9,9,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,6,85.7%,7,6,85.7%,7,7,100.0%,8,8,100.0%,7,7,100.0%,7,7,100.0%,8,8,100.0%,8,8,100.0%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,9,100.0%,8,8,100.0%,8,8,100.0%,9,9,100.0%,8,8,100.0%,9,9,100.0%,9,9,100.0%,8,7,87.5%,8,8,100.0%,10,10,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,9,9,100.0%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,8,88.9%,9,8,88.9%,9,7,77.8%,9,7,77.8%,9,7,77.8%,9,9,100.0%,9,8,88.9%,9,8,88.9%,9,9,100.0%,9,8,88.9%,9,7,77.8%,9,7,77.8%,9,9,100.0%,9,8,88.9%,9,8,88.9%,8,8,100.0%,8,7,87.5%,9,9,100.0%,9,9,100.0%,9,9,100.0%,8,8,100.0%,10,10,100.0%,8,8,100.0%,10,10,100.0%,10,10,100.0%,11,11,100.0%,12,12,100.0%,9,9,100.0%,9,9,100.0%
London Commissioning Region,,RKE,The Whittington Hospital NHS Trust,15,6,40.0%,15,9,60.0%,15,12,80.0%,15,12,80.0%,15,12,80.0%,15,11,73.3%,15,10,66.7%,15,9,60.0%,15,8,53.3%,15,6,40.0%,15,6,40.0%,15,6,40.0%,15,7,46.7%,15,8,53.3%,15,10,66.7%,15,15,100.0%,15,14,93.3%,15,11,73.3%,15,12,80.0%,15,12,80.0%,15,13,86.7%,15,12,80.0%,15,13,86.7%,15,12,80.0%,15,13,86.7%,15,12,80.0%,15,12,80.0%,15,14,93.3%,15,11,73.3%,15,9,60.0%,15,7,46.7%,15,8,53.3%,15,9,60.0%,15,9,60.0%,15,11,73.3%,15,11,73.3%,15,9,60.0%,15,10,66.7%,15,12,80.0%,15,12,80.0%,15,12,80.0%,15,12,80.0%,15,11,73.3%,15,13,86.7%,15,13,86.7%,15,13,86.7%,15,14,93.3%,15,13,86.7%,15,13,86.7%,15,12,80.0%,15,13,86.7%,15,11,73.3%,15,10,66.7%,15,12,80.0%,15,14,93.3%,15,13,86.7%,15,13,86.7%,15,14,93.3%,15,11,73.3%,15,13,86.7%,15,13,86.7%,15,11,73.3%,15,13,86.7%,15,12,80.0%,15,12,80.0%,15,13,86.7%,15,15,100.0%,15,14,93.3%,15,15,100.0%,15,15,100.0%,15,14,93.3%,15,13,86.7%,15,15,100.0%,15,14,93.3%,15,14,93.3%,15,13,86.7%,15,13,86.7%,15,14,93.3%,15,12,80.0%,15,12,80.0%,15,11,73.3%,15,10,66.7%,15,11,73.3%,15,12,80.0%,15,11,73.3%,15,9,60.0%,15,9,60.0%,15,11,73.3%,15,11,73.3%,15,12,80.0%,15,11,73.3%,15,12,80.0%,15,13,86.7%,15,14,93.3%,15,12,80.0%,15,11,73.3%,15,7,46.7%,15,11,73.3%,15,13,86.7%,15,11,73.3%,15,12,80.0%,15,10,66.7%,15,8,53.3%,15,9,60.0%,15,9,60.0%
London Commissioning Region,,RRV,University College London Hospitals NHS Foundation Trust,64,48,75.0%,64,53,82.8%,64,49,76.6%,64,45,70.3%,64,44,68.8%,64,41,64.1%,64,42,65.6%,64,42,65.6%,64,46,71.9%,64,49,76.6%,64,50,78.1%,64,52,81.3%,64,50,78.1%,64,51,79.7%,64,46,71.9%,64,53,82.8%,64,51,79.7%,64,59,92.2%,64,55,85.9%,64,54,84.4%,64,53,82.8%,64,56,87.5%,64,54,84.4%,64,50,78.1%,64,53,82.8%,64,51,79.7%,64,51,79.7%,64,51,79.7%,64,52,81.3%,64,53,82.8%,64,51,79.7%,64,50,78.1%,64,41,64.1%,64,42,65.6%,64,43,67.2%,64,40,62.5%,64,41,64.1%,64,41,64.1%,64,46,71.9%,64,47,73.4%,64,48,75.0%,64,49,76.6%,64,48,75.0%,64,41,64.1%,64,47,73.4%,64,56,87.5%,64,52,81.3%,64,51,79.7%,64,53,82.8%,64,55,85.9%,64,53,82.8%,64,50,78.1%,64,49,76.6%,64,46,71.9%,64,47,73.4%,64,49,76.6%,64,48,75.0%,64,51,79.7%,64,50,78.1%,64,48,75.0%,64,53,82.8%,64,47,73.4%,64,48,75.0%,64,47,73.4%,64,51,79.7%,64,51,79.7%,64,52,81.3%,64,50,78.1%,64,48,75.0%,64,47,73.4%,64,48,75.0%,64,53,82.8%,64,52,81.3%,64,54,84.4%,64,55,85.9%,64,52,81.3%,64,49,76.6%,64,52,81.3%,64,53,82.8%,64,54,84.4%,64,51,79.7%,64,53,82.8%,64,51,79.7%,64,52,81.3%,64,53,82.8%,64,54,84.4%,64,55,85.9%,64,57,89.1%,64,58,90.6%,64,54,84.4%,64,53,82.8%,64,52,81.3%,64,55,85.9%,64,51,79.7%,64,52,81.3%,64,53,82.8%,64,50,78.1%,64,52,81.3%,0,0,#DIV/0!,65,58,89.2%,65,60,92.3%,65,53,81.5%,65,55,84.6%,65,50,76.9%,65,51,78.5%
Midlands And East Of England Commissioning Region,,RDD,Basildon And Thurrock University Hospitals NHS Foundation Trust,34,32,94.1%,34,32,94.1%,34,32,94.1%,34,32,94.1%,34,32,94.1%,34,32,94.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,30,88.2%,34,30,88.2%,34,32,94.1%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,31,91.2%,34,31,91.2%,34,31,91.2%,34,31,91.2%,34,31,91.2%,34,31,91.2%,34,31,91.2%,34,32,94.1%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,33,97.1%,34,33,97.1%,34,34,100.0%,34,33,97.1%,34,32,94.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,34,100.0%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,34,100.0%,34,34,100.0%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,33,97.1%,34,31,91.2%,34,31,91.2%,34,31,91.2%,34,31,91.2%,34,31,91.2%,34,32,94.1%,34,32,94.1%,34,24,70.6%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,30,88.2%,34,31,91.2%,34,30,88.2%,34,30,88.2%
Midlands And East Of England Commissioning Region,,RC1,Bedford Hospital NHS Trust,11,6,54.5%,11,9,81.8%,11,8,72.7%,11,7,63.6%,11,3,27.3%,11,4,36.4%,11,5,45.5%,11,5,45.5%,11,4,36.4%,11,5,45.5%,11,5,45.5%,11,7,63.6%,11,6,54.5%,11,7,63.6%,11,8,72.7%,11,9,81.8%,11,9,81.8%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,10,90.9%,11,9,81.8%,11,7,63.6%,11,7,63.6%,11,5,45.5%,11,8,72.7%,11,7,63.6%,11,4,36.4%,11,5,45.5%,11,7,63.6%,11,4,36.4%,11,5,45.5%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,8,72.7%,11,8,72.7%,11,7,63.6%,11,7,63.6%,11,7,63.6%,11,7,63.6%,11,7,63.6%,11,5,45.5%,11,4,36.4%,11,5,45.5%,11,6,54.5%,11,9,81.8%,11,8,72.7%,11,9,81.8%,11,7,63.6%,11,9,81.8%,11,8,72.7%,11,7,63.6%,11,8,72.7%,11,10,90.9%,11,8,72.7%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,11,100.0%,11,9,81.8%,11,8,72.7%,11,7,63.6%,11,8,72.7%,11,9,81.8%,11,10,90.9%,11,9,81.8%,11,10,90.9%,11,7,63.6%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,7,63.6%,11,7,63.6%,11,7,63.6%,11,8,72.7%,11,10,90.9%,11,11,100.0%,11,10,90.9%,11,8,72.7%,11,8,72.7%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,9,81.8%,11,10,90.9%,11,11,100.0%,11,9,81.8%,11,8,72.7%
